Simulation_ID,Condition_designed,Condition_reviewed,Macro_State
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1462250_sample-0_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1462250_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1462250_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1462250_sample-3_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1462250_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1577033_sample-0_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1577033_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1577033_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1577033_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1603963_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1603963_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1603963_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1603963_sample-3_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1603963_sample-4_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1724127_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1724127_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1724127_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1724127_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1724127_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1958318_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1958318_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1958318_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1958318_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1958318_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-202266_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-202266_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-202266_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-202266_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-202266_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-21960_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-21960_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-21960_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-21960_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-21960_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-449680_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-449680_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-449680_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-449680_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-449680_sample-4_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-621293_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-621293_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-621293_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-621293_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-621293_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-65322_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-65322_sample-1_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-65322_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-65322_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-65322_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-660539_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-660539_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-660539_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-660539_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-660539_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-771525_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-771525_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-771525_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-771525_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-771525_sample-4_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-78581_sample-0_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-78581_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-78581_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-78581_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-78581_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-957346_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-957346_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-957346_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-957346_sample-3_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-957346_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-10345_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-10345_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-10345_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-10345_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-10345_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1042150_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1042150_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1042150_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1042150_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1042150_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1113276_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1113276_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1113276_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1113276_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1113276_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1164440_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1164440_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1164440_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1164440_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1164440_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1169475_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1169475_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1169475_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1169475_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1169475_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1217163_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-141966_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1504477_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-154722_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1593656_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1749191_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1759538_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1759538_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1759538_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1759538_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1759538_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1797418_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1797418_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1797418_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1797418_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1797418_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1911889_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1911889_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1911889_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1911889_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1911889_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1967676_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1967676_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1967676_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1967676_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-1967676_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-267368_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-267368_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-267368_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
